Date,Actual,Forecast,Signal
2024-10-18,0.3507100045681,0.45633957107793366,Buy
2024-10-19,0.3516609966754913,0.45713628164051673,Buy
2024-10-20,0.3648410141468048,0.45741321419982817,Buy
2024-10-21,0.3609560132026672,0.45796071840615016,Buy
2024-10-22,0.3638199865818023,0.4594245551724948,Buy
2024-10-23,0.3486140072345733,0.460959333008752,Buy
2024-10-24,0.3463099896907806,0.4612772343963979,Buy
2024-10-25,0.3244119882583618,0.4600528520474852,Sell
2024-10-26,0.3333500027656555,0.4585155586085514,Sell
2024-10-27,0.3398720026016235,0.45764402078850647,Sell
2024-10-28,0.3437960147857666,0.45881727363631236,Buy
2024-10-29,0.3556509912014007,0.4625675729507283,Buy
2024-10-30,0.3552640080451965,0.46498011909893855,Buy
2024-10-31,0.3418450057506561,0.4657769212905263,Buy
2024-11-01,0.3570899963378906,0.4644340345158517,Sell
2024-11-02,0.3477709889411926,0.46244649979134717,Sell
2024-11-03,0.3342849910259247,0.4632326734991617,Buy
2024-11-04,0.3260189890861511,0.46626524293884236,Buy
2024-11-05,0.3339239954948425,0.46695590227807116,Buy
2024-11-06,0.3633230030536651,0.46513870641815475,Sell
2024-11-07,0.4050129950046539,0.4636607030541824,Sell
2024-11-08,0.4438149929046631,0.46749385383669895,Buy
2024-11-09,0.4936800003051758,0.47567644979980017,Buy
2024-11-10,0.5903090238571167,0.4830504003392425,Buy
2024-11-11,0.6138079762458801,0.48531026828426727,Buy
2024-11-12,0.5739179849624634,0.48682635087796133,Buy
2024-11-13,0.5787749886512756,0.4881643132432459,Buy
2024-11-14,0.5801159739494324,0.48652604777039177,Sell
2024-11-15,0.6740599870681763,0.4845162710951567,Sell
2024-11-16,0.7387340068817139,0.4851885822259227,Buy
2024-11-17,0.7023249864578247,0.4922843733757563,Buy
2024-11-18,0.7345799803733826,0.5021841887517416,Buy
2024-11-19,0.7396420240402222,0.502886780268848,Buy
2024-11-20,0.8003450036048889,0.496496853714556,Sell
2024-11-21,0.8204740285873413,0.4913979500022827,Sell
2024-11-22,1.010422945022583,0.49555863365989394,Buy
2024-11-23,1.066236972808838,0.5057082164850083,Buy
2024-11-24,1.0231059789657593,0.5172669771698691,Buy
2024-11-25,0.945689022541046,0.5215492212662537,Buy
2024-11-26,0.9612320065498352,0.5130347050177426,Sell
2024-11-27,1.0133459568023682,0.5010015401117682,Sell
2024-11-28,1.0335079431533811,0.49839836442223134,Sell
2024-11-29,1.0768580436706543,0.5101788176152189,Buy
2024-11-30,1.0789419412612915,0.5236610122448547,Buy
2024-12-01,1.1552519798278809,0.5268758589044613,Buy
2024-12-02,1.2017760276794434,0.5176119341197817,Sell
2024-12-03,1.198125958442688,0.5099357349860997,Sell
2024-12-04,1.1873199939727783,0.5135395340921239,Buy
2024-12-05,1.184712052345276,0.5244296850515643,Buy
2024-12-06,1.2311069965362549,0.530829342381552,Buy
2024-12-07,1.214195966720581,0.5269304997672127,Sell
2024-12-08,1.1962909698486328,0.5196212398526453,Sell
2024-12-09,1.0075490474700928,0.5173870965921068,Sell
2024-12-10,1.0201610326766968,0.521982970755998,Buy
2024-12-11,1.0888899564743042,0.523609551077128,Buy
2024-12-12,1.1250159740447998,0.5207033593039855,Sell
2024-12-13,1.1196019649505615,0.5204659003318237,Sell
2024-12-14,1.0605119466781616,0.5239648938139807,Buy
2024-12-15,1.1017080545425415,0.528473095813401,Buy
2024-12-16,1.0788559913635254,0.5274582718495806,Sell
2024-12-17,1.051524996757507,0.5246408907720094,Sell
2024-12-18,0.9684200286865234,0.5231226766614386,Sell
2024-12-19,0.8855019807815552,0.5241922343838995,Buy
2024-12-20,0.9510110020637512,0.5245726374393592,Buy
2024-12-21,0.9046940207481384,0.5214421833780954,Sell
