Date,Actual,Predicted,sentiment_score,Model,Coin,EnhancedSignal
2025-05-25 00:00:00.000000000,109440.3671875,102479.100390625,,RF,BTC-USD,Sell
2025-05-26 00:00:00.000000000,108994.640625,102179.21703125,,RF,BTC-USD,Sell
2025-05-27 00:00:00.000000000,107802.328125,101730.0715625,,RF,BTC-USD,Sell
2025-05-28 00:00:00.000000000,105641.7578125,101562.1941015625,,RF,BTC-USD,Sell
2025-05-29 00:00:00.000000000,103998.5703125,101457.27576822916,,RF,BTC-USD,Sell
2025-05-30 00:00:00.000000000,104638.09375,101494.12295572917,,RF,BTC-USD,Sell
2025-05-31 00:00:00.000000000,105652.1015625,103220.2846875,,RF,BTC-USD,Sell
2025-06-01 00:00:00.000000000,105881.53125,102860.75588020834,,RF,BTC-USD,Sell
2025-06-02 00:00:00.000000000,105432.46875,102353.5223828125,,RF,BTC-USD,Sell
2025-06-03 00:00:00.000000000,104731.984375,101377.256328125,,RF,BTC-USD,Sell
2025-06-04 00:00:00.000000000,101575.953125,101607.77609375,,RF,BTC-USD,Buy
2025-06-05 00:00:00.000000000,104390.34375,100955.7293033854,,RF,BTC-USD,Sell
2025-06-06 00:00:00.000000000,105615.625,103555.2311328125,,RF,BTC-USD,Sell
2025-06-07 00:00:00.000000000,105793.6484375,102975.57549609376,,RF,BTC-USD,Sell
2025-06-08 00:00:00.000000000,110294.1015625,101905.98930338542,,RF,BTC-USD,Sell
2025-06-09 00:00:00.000000000,110257.234375,103051.022734375,,RF,BTC-USD,Sell
2025-06-10 00:00:00.000000000,108686.625,102018.30469921876,,RF,BTC-USD,Sell
2025-06-11 00:00:00.000000000,105929.0546875,101891.90672070312,,RF,BTC-USD,Sell
2025-06-12 00:00:00.000000000,106090.96875,101983.29648632814,,RF,BTC-USD,Sell
2025-06-13 00:00:00.000000000,105472.40625,101778.0719921875,,RF,BTC-USD,Sell
2025-06-14 00:00:00.000000000,105552.0234375,101757.1996484375,,RF,BTC-USD,Sell
2025-06-15 00:00:00.000000000,106796.7578125,101659.091484375,,RF,BTC-USD,Sell
2025-06-16 00:00:00.000000000,104601.1171875,102405.693125,,RF,BTC-USD,Sell
2025-06-17 00:00:00.000000000,104883.328125,101490.36819010416,,RF,BTC-USD,Sell
2025-06-18 00:00:00.000000000,104684.2890625,102303.2644921875,,RF,BTC-USD,Sell
2025-06-19 00:00:00.000000000,103309.6015625,102138.853515625,,RF,BTC-USD,Sell
2025-06-20 00:00:00.000000000,102257.40625,101860.7167578125,,RF,BTC-USD,Sell
2025-06-21 00:00:00.000000000,100987.140625,102223.76343880208,,RF,BTC-USD,Buy
2025-06-22 00:00:00.000000000,105577.7734375,101452.0054407552,,RF,BTC-USD,Sell
2025-06-23 00:00:00.000000000,106045.6328125,104070.55111979166,,RF,BTC-USD,Sell
2025-06-24 00:00:00.000000000,107361.2578125,102300.44769010418,,RF,BTC-USD,Sell
2025-06-25 00:00:00.000000000,106960.0,102276.4200390625,,RF,BTC-USD,Sell
2025-06-26 00:00:00.000000000,107088.4296875,101515.154296875,,RF,BTC-USD,Sell
2025-06-27 00:00:00.000000000,107327.703125,101483.3723828125,,RF,BTC-USD,Sell
2025-06-28 00:00:00.000000000,108385.5703125,102103.45125,,RF,BTC-USD,Sell
2025-06-29 00:00:00.000000000,107135.3359375,102353.7065234375,,RF,BTC-USD,Sell
2025-04-19 00:00:00.000000000,335.9388732910156,336.60502532958986,,RF,BCH-USD,Buy
2025-04-20 00:00:00.000000000,344.80694580078125,335.09578216552734,,RF,BCH-USD,Sell
2025-04-21 00:00:00.000000000,362.78173828125,348.78466339111327,,RF,BCH-USD,Sell
2025-04-22 00:00:00.000000000,358.2170715332031,360.1325354003906,,RF,BCH-USD,Buy
2025-04-23 00:00:00.000000000,356.4633483886719,353.47230712890627,,RF,BCH-USD,Sell
2025-04-24 00:00:00.000000000,373.3293762207031,349.8070404052734,,RF,BCH-USD,Sell
2025-04-25 00:00:00.000000000,355.95916748046875,381.9587460327148,,RF,BCH-USD,Buy
2025-04-26 00:00:00.000000000,345.9830322265625,351.1291079711914,,RF,BCH-USD,Buy
2025-04-27 00:00:00.000000000,364.2192077636719,349.21702545166016,,RF,BCH-USD,Sell
2025-04-28 00:00:00.000000000,363.6363830566406,359.57813903808596,,RF,BCH-USD,Sell
2025-04-29 00:00:00.000000000,366.22747802734375,361.76420837402344,,RF,BCH-USD,Sell
2025-04-30 00:00:00.000000000,361.1256103515625,366.2986172485351,,RF,BCH-USD,Buy
2025-05-01 00:00:00.000000000,382.875244140625,358.6060852050781,,RF,BCH-USD,Sell
2025-05-02 00:00:00.000000000,363.1204833984375,385.7092492675781,,RF,BCH-USD,Buy
2025-05-03 00:00:00.000000000,356.13006591796875,359.19139251708987,,RF,BCH-USD,Buy
2025-05-04 00:00:00.000000000,353.4871520996094,349.2362094116211,,RF,BCH-USD,Sell
2025-05-05 00:00:00.000000000,373.054443359375,352.14677978515624,,RF,BCH-USD,Sell
2025-05-06 00:00:00.000000000,383.2935791015625,374.6075100708008,,RF,BCH-USD,Sell
2025-05-07 00:00:00.000000000,421.6309814453125,384.2923358154297,,RF,BCH-USD,Sell
2025-05-08 00:00:00.000000000,412.3817443847656,445.8166473388672,,RF,BCH-USD,Buy
2025-05-09 00:00:00.000000000,430.8814697265625,415.9831555175781,,RF,BCH-USD,Sell
2025-05-10 00:00:00.000000000,408.0454406738281,436.5650329589844,,RF,BCH-USD,Buy
2025-05-11 00:00:00.000000000,410.6682434082031,410.0752359008789,,RF,BCH-USD,Sell
2025-05-12 00:00:00.000000000,411.29534912109375,416.95378936767577,,RF,BCH-USD,Buy
2025-05-13 00:00:00.000000000,402.6856689453125,415.6001583862305,,RF,BCH-USD,Buy
2025-05-14 00:00:00.000000000,395.69183349609375,372.7337664794922,,RF,BCH-USD,Sell
2025-05-15 00:00:00.000000000,395.8854064941406,375.13360717773435,,RF,BCH-USD,Sell
2025-05-16 00:00:00.000000000,391.9806213378906,385.29082855224607,,RF,BCH-USD,Sell
2025-05-17 00:00:00.000000000,406.8180847167969,378.41329986572265,,RF,BCH-USD,Sell
2025-05-18 00:00:00.000000000,392.8945007324219,405.1708627319336,,RF,BCH-USD,Buy
2025-05-19 00:00:00.000000000,394.0870361328125,379.4995513916016,,RF,BCH-USD,Sell
2025-05-20 00:00:00.000000000,407.5686645507813,386.4276892089843,,RF,BCH-USD,Sell
2025-05-21 00:00:00.000000000,443.9219970703125,406.5658166503906,,RF,BCH-USD,Sell
2025-05-22 00:00:00.000000000,425.5870971679687,446.5887084960938,,RF,BCH-USD,Buy
2025-05-23 00:00:00.000000000,421.8962097167969,428.1367303466797,,RF,BCH-USD,Buy
2025-05-24 00:00:00.000000000,422.8595275878906,426.8509164428711,,RF,BCH-USD,Buy
2025-05-25 00:00:00.000000000,415.6390075683594,424.9726681518555,,RF,BCH-USD,Buy
2025-05-26 00:00:00.000000000,414.824462890625,428.7890701293946,,RF,BCH-USD,Buy
2025-05-27 00:00:00.000000000,419.5234069824219,428.940041809082,,RF,BCH-USD,Buy
2025-05-28 00:00:00.000000000,409.2194213867187,426.04777465820314,,RF,BCH-USD,Buy
2025-05-29 00:00:00.000000000,399.1341552734375,401.45042388916016,,RF,BCH-USD,Buy
2025-05-30 00:00:00.000000000,414.50787353515625,374.8776803588867,,RF,BCH-USD,Sell
2025-05-31 00:00:00.000000000,403.7017517089844,421.8290774536133,,RF,BCH-USD,Buy
2025-06-01 00:00:00.000000000,403.91656494140625,379.91142211914064,,RF,BCH-USD,Sell
2025-06-02 00:00:00.000000000,400.9271240234375,388.8135949707031,,RF,BCH-USD,Sell
2025-06-03 00:00:00.000000000,401.0262756347656,375.28358642578127,,RF,BCH-USD,Sell
2025-06-04 00:00:00.000000000,385.5867309570313,383.7553933715821,,RF,BCH-USD,Sell
2025-06-05 00:00:00.000000000,396.12689208984375,367.1211703491211,,RF,BCH-USD,Sell
2025-06-06 00:00:00.000000000,409.3663635253906,387.0360220336914,,RF,BCH-USD,Sell
2025-06-07 00:00:00.000000000,411.2310791015625,407.2724172973633,,RF,BCH-USD,Sell
2025-06-08 00:00:00.000000000,425.5355224609375,408.06575439453127,,RF,BCH-USD,Sell
2025-06-09 00:00:00.000000000,437.98931884765625,420.8880401611328,,RF,BCH-USD,Sell
2025-06-10 00:00:00.000000000,428.98236083984375,424.55608123779297,,RF,BCH-USD,Sell
2025-06-11 00:00:00.000000000,425.6308898925781,416.222416381836,,RF,BCH-USD,Sell
2025-06-12 00:00:00.000000000,448.6900329589844,416.4789483642578,,RF,BCH-USD,Sell
2025-06-13 00:00:00.000000000,430.8078918457031,437.5159805297852,,RF,BCH-USD,Buy
2025-06-14 00:00:00.000000000,460.8656921386719,425.7582809448242,,RF,BCH-USD,Sell
2025-06-15 00:00:00.000000000,466.32757568359375,451.05738372802733,,RF,BCH-USD,Sell
2025-06-16 00:00:00.000000000,463.83648681640625,454.2498941040039,,RF,BCH-USD,Sell
2025-06-17 00:00:00.000000000,459.44927978515625,468.06656524658206,,RF,BCH-USD,Buy
2025-06-18 00:00:00.000000000,498.56549072265625,451.2257675170898,,RF,BCH-USD,Sell
2025-06-19 00:00:00.000000000,473.8587646484375,504.893791809082,,RF,BCH-USD,Buy
2025-06-20 00:00:00.000000000,466.2036437988281,449.0424642944336,,RF,BCH-USD,Sell
2025-06-21 00:00:00.000000000,455.07818603515625,444.606510925293,,RF,BCH-USD,Sell
2025-06-22 00:00:00.000000000,463.4538269042969,442.18650421142576,,RF,BCH-USD,Sell
2025-06-23 00:00:00.000000000,453.8330078125,445.8165957641602,,RF,BCH-USD,Sell
2025-06-24 00:00:00.000000000,482.22125244140625,444.9785412597656,,RF,BCH-USD,Sell
2025-06-25 00:00:00.000000000,489.6326599121094,457.0765014648438,,RF,BCH-USD,Sell
2025-06-26 00:00:00.000000000,505.1834411621094,478.6416146850586,,RF,BCH-USD,Sell
2025-06-27 00:00:00.000000000,491.9881896972656,509.5460562133789,,RF,BCH-USD,Buy
2025-06-28 00:00:00.000000000,503.7851257324219,503.93235778808594,,RF,BCH-USD,Buy
2025-06-29 00:00:00.000000000,506.029052734375,513.2778991699219,,RF,BCH-USD,Buy
2025-04-19 00:00:00.000000000,13.27574634552002,12.666776170291598,,RF,LINK-USD,Sell
2025-04-20 00:00:00.000000000,13.106670379638672,13.251172575636511,,RF,LINK-USD,Buy
2025-04-21 00:00:00.000000000,14.139148712158203,13.362167816090205,,RF,LINK-USD,Sell
2025-04-22 00:00:00.000000000,15.005440711975098,14.022271989315277,,RF,LINK-USD,Sell
2025-04-23 00:00:00.000000000,15.044060707092283,14.370045659719947,,RF,LINK-USD,Sell
2025-04-24 00:00:00.000000000,14.929082870483398,14.627555838471364,,RF,LINK-USD,Sell
2025-04-25 00:00:00.000000000,14.875073432922363,14.669863894999976,,RF,LINK-USD,Sell
2025-04-26 00:00:00.000000000,14.588580131530762,15.018536777613658,,RF,LINK-USD,Buy
2025-04-27 00:00:00.000000000,15.01733112335205,14.776423335475078,,RF,LINK-USD,Sell
2025-04-28 00:00:00.000000000,14.613898277282717,15.68552441399671,,RF,LINK-USD,Buy
2025-04-29 00:00:00.000000000,14.29294204711914,14.891104430399514,,RF,LINK-USD,Buy
2025-04-30 00:00:00.000000000,14.75207805633545,14.915080671316543,,RF,LINK-USD,Buy
2025-05-01 00:00:00.000000000,14.6611967086792,15.177520111564604,,RF,LINK-USD,Buy
2025-05-02 00:00:00.000000000,14.260993003845217,15.040249350826384,,RF,LINK-USD,Buy
2025-05-03 00:00:00.000000000,13.859743118286133,14.825771535915043,,RF,LINK-USD,Buy
2025-05-04 00:00:00.000000000,13.646458625793455,13.863785294078646,,RF,LINK-USD,Buy
2025-05-05 00:00:00.000000000,13.830133438110352,13.634142339380965,,RF,LINK-USD,Sell
2025-05-06 00:00:00.000000000,13.819287300109863,13.957134043379437,,RF,LINK-USD,Buy
2025-05-07 00:00:00.000000000,15.849824905395508,13.940445511352452,,RF,LINK-USD,Sell
2025-05-08 00:00:00.000000000,16.011110305786133,15.009262657937548,,RF,LINK-USD,Sell
2025-05-09 00:00:00.000000000,17.34076690673828,15.45452205557603,,RF,LINK-USD,Sell
2025-05-10 00:00:00.000000000,17.063989639282227,16.528506344377565,,RF,LINK-USD,Sell
2025-05-11 00:00:00.000000000,16.732389450073242,15.986332904217049,,RF,LINK-USD,Sell
2025-05-12 00:00:00.000000000,17.432764053344727,16.141457713236196,,RF,LINK-USD,Sell
2025-05-13 00:00:00.000000000,17.01301383972168,16.438712598963388,,RF,LINK-USD,Sell
2025-05-14 00:00:00.000000000,16.003477096557617,16.085394639003155,,RF,LINK-USD,Buy
2025-05-15 00:00:00.000000000,15.755204200744627,15.423166919805956,,RF,LINK-USD,Sell
2025-05-16 00:00:00.000000000,15.320246696472168,15.340904943200584,,RF,LINK-USD,Buy
2025-05-17 00:00:00.000000000,15.922525405883787,15.101369479139471,,RF,LINK-USD,Sell
2025-05-18 00:00:00.000000000,15.799415588378906,15.205813833797134,,RF,LINK-USD,Sell
2025-05-19 00:00:00.000000000,15.6917085647583,15.066069462751408,,RF,LINK-USD,Sell
2025-05-20 00:00:00.000000000,16.12407684326172,15.141010163789526,,RF,LINK-USD,Sell
2025-05-21 00:00:00.000000000,16.736061096191406,15.51595812983774,,RF,LINK-USD,Sell
2025-05-22 00:00:00.000000000,15.521185874938965,15.939967684180534,,RF,LINK-USD,Buy
2025-05-23 00:00:00.000000000,15.355583190917969,15.24714421308023,,RF,LINK-USD,Sell
2025-05-24 00:00:00.000000000,15.526289939880373,15.159534832006232,,RF,LINK-USD,Sell
2025-05-25 00:00:00.000000000,15.527997970581056,15.26782849205658,,RF,LINK-USD,Sell
2025-05-26 00:00:00.000000000,15.918099403381348,15.242944503426378,,RF,LINK-USD,Sell
2025-05-27 00:00:00.000000000,15.665416717529297,15.196963121135852,,RF,LINK-USD,Sell
2025-05-28 00:00:00.000000000,15.040348052978516,15.19604260098538,,RF,LINK-USD,Buy
2025-05-29 00:00:00.000000000,13.899076461791992,15.25645958152443,,RF,LINK-USD,Buy
2025-05-30 00:00:00.000000000,13.976826667785645,14.016731408681016,,RF,LINK-USD,Buy
2025-05-31 00:00:00.000000000,14.062182426452637,14.032449408516053,,RF,LINK-USD,Sell
2025-06-01 00:00:00.000000000,14.092877388000488,14.06946803588716,,RF,LINK-USD,Sell
2025-06-02 00:00:00.000000000,14.115714073181152,14.02266559029004,,RF,LINK-USD,Sell
2025-06-03 00:00:00.000000000,13.850793838500977,14.024661197405017,,RF,LINK-USD,Buy
2025-06-04 00:00:00.000000000,12.922351837158203,14.048514316486935,,RF,LINK-USD,Buy
2025-06-05 00:00:00.000000000,13.581302642822266,12.755483630971298,,RF,LINK-USD,Sell
2025-06-06 00:00:00.000000000,13.836443901062012,13.57483978189741,,RF,LINK-USD,Sell
2025-06-07 00:00:00.000000000,13.717120170593262,13.98333627908949,,RF,LINK-USD,Buy
2025-06-08 00:00:00.000000000,14.361599922180176,13.933436499883264,,RF,LINK-USD,Sell
2025-06-09 00:00:00.000000000,15.42764377593994,14.397439998422346,,RF,LINK-USD,Sell
2025-06-10 00:00:00.000000000,14.90967082977295,14.721787128135752,,RF,LINK-USD,Sell
2025-06-11 00:00:00.000000000,14.025967597961426,14.741799055243291,,RF,LINK-USD,Buy
2025-06-12 00:00:00.000000000,13.436464309692385,14.127103612888426,,RF,LINK-USD,Buy
2025-06-13 00:00:00.000000000,13.166606903076172,13.346511070785064,,RF,LINK-USD,Buy
2025-06-14 00:00:00.000000000,13.296910285949709,13.56310433533319,,RF,LINK-USD,Buy
2025-06-15 00:00:00.000000000,13.574793815612791,13.5454527649274,,RF,LINK-USD,Sell
2025-06-16 00:00:00.000000000,13.007805824279783,13.4781868025916,,RF,LINK-USD,Buy
2025-06-17 00:00:00.000000000,13.103866577148438,13.294526034703331,,RF,LINK-USD,Buy
2025-06-18 00:00:00.000000000,13.074892044067385,13.26015405702213,,RF,LINK-USD,Buy
2025-06-19 00:00:00.000000000,12.51447582244873,13.204143162152125,,RF,LINK-USD,Buy
2025-06-20 00:00:00.000000000,11.985239028930664,12.1342237005712,,RF,LINK-USD,Buy
2025-06-21 00:00:00.000000000,11.652458190917969,11.525828069405469,,RF,LINK-USD,Sell
2025-06-22 00:00:00.000000000,12.874313354492188,11.305706385495856,,RF,LINK-USD,Sell
2025-06-23 00:00:00.000000000,13.408498764038086,12.584263823724928,,RF,LINK-USD,Sell
2025-06-24 00:00:00.000000000,13.136893272399902,13.384492089487257,,RF,LINK-USD,Buy
2025-06-25 00:00:00.000000000,12.929868698120115,13.512434226054992,,RF,LINK-USD,Buy
2025-06-26 00:00:00.000000000,13.060314178466797,12.962690239764909,,RF,LINK-USD,Sell
2025-06-27 00:00:00.000000000,13.39917278289795,13.359826363777872,,RF,LINK-USD,Sell
2025-06-28 00:00:00.000000000,13.725419998168944,13.61169227405957,,RF,LINK-USD,Sell
2025-06-29 00:00:00.000000000,13.38076400756836,13.932113845367285,,RF,LINK-USD,Buy
2025-04-19 00:00:00.000000000,1584.5579833984375,1600.197127360313,,RF,STETH-USD,Buy
2025-04-20 00:00:00.000000000,1577.408447265625,1597.0798491308267,,RF,STETH-USD,Buy
2025-04-21 00:00:00.000000000,1756.034423828125,1596.403319808476,,RF,STETH-USD,Sell
2025-04-22 00:00:00.000000000,1798.91455078125,1601.3749187500966,,RF,STETH-USD,Sell
2025-04-23 00:00:00.000000000,1766.567138671875,1607.699067110576,,RF,STETH-USD,Sell
2025-04-24 00:00:00.000000000,1785.7099609375,1613.4487292014776,,RF,STETH-USD,Sell
2025-04-25 00:00:00.000000000,1820.15185546875,1613.3772013161613,,RF,STETH-USD,Sell
2025-04-26 00:00:00.000000000,1791.9866943359375,1622.2784709578564,,RF,STETH-USD,Sell
2025-04-27 00:00:00.000000000,1798.0526123046875,1614.1134555958886,,RF,STETH-USD,Sell
2025-04-28 00:00:00.000000000,1793.546875,1625.745428156953,,RF,STETH-USD,Sell
2025-04-29 00:00:00.000000000,1792.4976806640625,1629.7725824114425,,RF,STETH-USD,Sell
2025-04-30 00:00:00.000000000,1838.02490234375,1621.108354048405,,RF,STETH-USD,Sell
2025-05-01 00:00:00.000000000,1840.4903564453125,1626.7865665255897,,RF,STETH-USD,Sell
2025-05-02 00:00:00.000000000,1833.35595703125,1671.6889164348122,,RF,STETH-USD,Sell
2025-05-03 00:00:00.000000000,1807.314453125,1684.3865118327612,,RF,STETH-USD,Sell
2025-05-04 00:00:00.000000000,1818.1815185546875,1695.5914409491463,,RF,STETH-USD,Sell
2025-05-05 00:00:00.000000000,1815.1612548828125,1700.9002102137308,,RF,STETH-USD,Sell
2025-05-06 00:00:00.000000000,1815.1065673828125,1671.066060985196,,RF,STETH-USD,Sell
2025-05-07 00:00:00.000000000,2204.305908203125,1769.638746518992,,RF,STETH-USD,Sell
2025-05-08 00:00:00.000000000,2343.02587890625,1948.1611118536823,,RF,STETH-USD,Sell
2025-05-09 00:00:00.000000000,2585.2119140625,1996.958033703074,,RF,STETH-USD,Sell
2025-05-10 00:00:00.000000000,2506.301025390625,2160.0881750023227,,RF,STETH-USD,Sell
2025-05-11 00:00:00.000000000,2490.2138671875,2290.208644158984,,RF,STETH-USD,Sell
2025-05-12 00:00:00.000000000,2680.330322265625,2315.2436623125836,,RF,STETH-USD,Sell
2025-05-13 00:00:00.000000000,2607.80029296875,2583.095331019942,,RF,STETH-USD,Sell
2025-05-14 00:00:00.000000000,2538.4365234375,2621.1565384750465,,RF,STETH-USD,Buy
2025-05-15 00:00:00.000000000,2542.064697265625,2412.684957179346,,RF,STETH-USD,Sell
2025-05-16 00:00:00.000000000,2472.54296875,2415.730417867025,,RF,STETH-USD,Sell
2025-05-17 00:00:00.000000000,2489.890869140625,2485.5857286960854,,RF,STETH-USD,Sell
2025-05-18 00:00:00.000000000,2526.51171875,2465.8480664673702,,RF,STETH-USD,Sell
2025-05-19 00:00:00.000000000,2518.09130859375,2492.147959848204,,RF,STETH-USD,Sell
2025-05-20 00:00:00.000000000,2551.167236328125,2511.3156166386684,,RF,STETH-USD,Sell
2025-05-21 00:00:00.000000000,2657.6962890625,2620.9140515819727,,RF,STETH-USD,Sell
2025-05-22 00:00:00.000000000,2517.80810546875,2636.6603685798145,,RF,STETH-USD,Buy
2025-05-23 00:00:00.000000000,2527.821044921875,2496.980512099754,,RF,STETH-USD,Sell
2025-05-24 00:00:00.000000000,2549.341552734375,2481.2434747660996,,RF,STETH-USD,Sell
2025-05-25 00:00:00.000000000,2558.304931640625,2639.240658240072,,RF,STETH-USD,Buy
2025-05-26 00:00:00.000000000,2662.620849609375,2632.396963726313,,RF,STETH-USD,Sell
2025-05-27 00:00:00.000000000,2675.78076171875,2646.059414867098,,RF,STETH-USD,Sell
2025-05-28 00:00:00.000000000,2628.461669921875,2619.605695192852,,RF,STETH-USD,Sell
2025-05-29 00:00:00.000000000,2526.2294921875,2602.760338820685,,RF,STETH-USD,Buy
2025-05-30 00:00:00.000000000,2528.205078125,2510.024529036528,,RF,STETH-USD,Sell
2025-05-31 00:00:00.000000000,2533.2666015625,2500.5061744348645,,RF,STETH-USD,Sell
2025-06-01 00:00:00.000000000,2607.92333984375,2492.1550071356546,,RF,STETH-USD,Sell
2025-06-02 00:00:00.000000000,2590.1240234375,2631.146413697346,,RF,STETH-USD,Buy
2025-06-03 00:00:00.000000000,2608.58837890625,2641.7541662335652,,RF,STETH-USD,Buy
2025-06-04 00:00:00.000000000,2418.300048828125,2626.0410608859593,,RF,STETH-USD,Buy
2025-06-05 00:00:00.000000000,2477.1279296875,2436.5496050378906,,RF,STETH-USD,Sell
2025-06-06 00:00:00.000000000,2521.41845703125,2450.8108648133352,,RF,STETH-USD,Sell
2025-06-07 00:00:00.000000000,2508.540771484375,2516.0372547270103,,RF,STETH-USD,Buy
2025-06-08 00:00:00.000000000,2678.247802734375,2480.4993657425166,,RF,STETH-USD,Sell
2025-06-09 00:00:00.000000000,2807.717529296875,2657.226950024801,,RF,STETH-USD,Sell
2025-06-10 00:00:00.000000000,2775.148193359375,2756.8414300411173,,RF,STETH-USD,Sell
2025-06-11 00:00:00.000000000,2650.49560546875,2726.934211822114,,RF,STETH-USD,Buy
2025-06-12 00:00:00.000000000,2577.36962890625,2562.4740213400223,,RF,STETH-USD,Sell
2025-06-13 00:00:00.000000000,2528.37451171875,2551.957111919583,,RF,STETH-USD,Buy
2025-06-14 00:00:00.000000000,2547.052734375,2492.7877058714507,,RF,STETH-USD,Sell
2025-06-15 00:00:00.000000000,2547.370361328125,2607.004705644263,,RF,STETH-USD,Buy
2025-06-16 00:00:00.000000000,2510.617431640625,2615.9423716361516,,RF,STETH-USD,Buy
2025-06-17 00:00:00.000000000,2531.948486328125,2511.3586271092336,,RF,STETH-USD,Sell
2025-06-18 00:00:00.000000000,2531.0673828125,2504.371069826026,,RF,STETH-USD,Sell
2025-06-19 00:00:00.000000000,2405.782470703125,2516.725736909898,,RF,STETH-USD,Buy
2025-06-20 00:00:00.000000000,2284.400146484375,2461.6547305578806,,RF,STETH-USD,Buy
2025-06-21 00:00:00.000000000,2227.04150390625,2360.591353832427,,RF,STETH-USD,Buy
2025-06-22 00:00:00.000000000,2415.7021484375,2361.666050296756,,RF,STETH-USD,Sell
2025-06-23 00:00:00.000000000,2445.103515625,2410.253373779825,,RF,STETH-USD,Sell
2025-06-24 00:00:00.000000000,2417.139404296875,2349.606937322707,,RF,STETH-USD,Sell
2025-06-25 00:00:00.000000000,2426.7578125,2367.7267462119453,,RF,STETH-USD,Sell
2025-06-26 00:00:00.000000000,2420.670166015625,2411.160971078276,,RF,STETH-USD,Sell
2025-06-27 00:00:00.000000000,2435.58642578125,2411.9203708386885,,RF,STETH-USD,Sell
2025-06-28 00:00:00.000000000,2504.0712890625,2415.361078456555,,RF,STETH-USD,Sell
2025-06-29 00:00:00.000000000,2485.658935546875,2480.8202874481062,,RF,STETH-USD,Sell
2025-04-19 00:00:00.000000000,85174.3046875,83967.555,,XGB,BTC-USD,Sell
2025-04-20 00:00:00.000000000,87518.90625,84009.74,,XGB,BTC-USD,Sell
2025-04-21 00:00:00.000000000,93441.890625,88449.305,,XGB,BTC-USD,Sell
2025-04-22 00:00:00.000000000,93699.109375,93221.74,,XGB,BTC-USD,Sell
2025-04-23 00:00:00.000000000,93943.796875,93454.45,,XGB,BTC-USD,Sell
2025-04-24 00:00:00.000000000,94720.5,93865.59,,XGB,BTC-USD,Sell
2025-04-25 00:00:00.000000000,94646.9296875,95429.16,,XGB,BTC-USD,Buy
2025-04-26 00:00:00.000000000,93754.84375,95026.35,,XGB,BTC-USD,Buy
2025-04-27 00:00:00.000000000,94978.75,95323.58,,XGB,BTC-USD,Buy
2025-04-28 00:00:00.000000000,94284.7890625,95625.664,,XGB,BTC-USD,Buy
2025-04-29 00:00:00.000000000,94207.3125,95251.81,,XGB,BTC-USD,Buy
2025-04-30 00:00:00.000000000,96492.3359375,95239.625,,XGB,BTC-USD,Sell
2025-05-01 00:00:00.000000000,96910.0703125,97694.45,,XGB,BTC-USD,Buy
2025-05-02 00:00:00.000000000,95891.796875,97794.85,,XGB,BTC-USD,Buy
2025-05-03 00:00:00.000000000,94315.9765625,96713.89,,XGB,BTC-USD,Buy
2025-05-04 00:00:00.000000000,94748.0546875,95121.05,,XGB,BTC-USD,Buy
2025-05-05 00:00:00.000000000,96802.4765625,95574.625,,XGB,BTC-USD,Sell
2025-05-06 00:00:00.000000000,97032.3203125,97972.96,,XGB,BTC-USD,Buy
2025-05-07 00:00:00.000000000,103241.4609375,96761.78,,XGB,BTC-USD,Sell
2025-05-08 00:00:00.000000000,102970.8515625,100317.32,,XGB,BTC-USD,Sell
2025-05-09 00:00:00.000000000,104696.328125,103685.94,,XGB,BTC-USD,Sell
2025-05-10 00:00:00.000000000,104106.359375,103683.6,,XGB,BTC-USD,Sell
2025-05-11 00:00:00.000000000,102812.953125,103916.03,,XGB,BTC-USD,Buy
2025-05-12 00:00:00.000000000,104169.8125,103415.08,,XGB,BTC-USD,Sell
2025-05-13 00:00:00.000000000,103539.4140625,102716.69,,XGB,BTC-USD,Sell
2025-05-14 00:00:00.000000000,103744.640625,103893.234,,XGB,BTC-USD,Buy
2025-05-15 00:00:00.000000000,103489.2890625,103690.336,,XGB,BTC-USD,Buy
2025-05-16 00:00:00.000000000,103191.0859375,104010.96,,XGB,BTC-USD,Buy
2025-05-17 00:00:00.000000000,106446.0078125,103507.3,,XGB,BTC-USD,Sell
2025-05-18 00:00:00.000000000,105606.1796875,103516.086,,XGB,BTC-USD,Sell
2025-05-19 00:00:00.000000000,106791.0859375,102174.734,,XGB,BTC-USD,Sell
2025-05-20 00:00:00.000000000,109678.078125,101145.78,,XGB,BTC-USD,Sell
2025-05-21 00:00:00.000000000,111673.28125,101796.18,,XGB,BTC-USD,Sell
2025-05-22 00:00:00.000000000,107287.796875,101569.77,,XGB,BTC-USD,Sell
2025-05-23 00:00:00.000000000,107791.15625,100834.53,,XGB,BTC-USD,Sell
2025-05-24 00:00:00.000000000,109035.390625,102418.35,,XGB,BTC-USD,Sell
2025-05-25 00:00:00.000000000,109440.3671875,102239.79,,XGB,BTC-USD,Sell
2025-05-26 00:00:00.000000000,108994.640625,102445.87,,XGB,BTC-USD,Sell
2025-05-27 00:00:00.000000000,107802.328125,102445.87,,XGB,BTC-USD,Sell
2025-05-28 00:00:00.000000000,105641.7578125,101755.26,,XGB,BTC-USD,Sell
2025-05-29 00:00:00.000000000,103998.5703125,101409.94,,XGB,BTC-USD,Sell
2025-05-30 00:00:00.000000000,104638.09375,101904.89,,XGB,BTC-USD,Sell
2025-05-31 00:00:00.000000000,105652.1015625,102944.61,,XGB,BTC-USD,Sell
