Date,Open,High,Low,Close,Volume,Coin
2025-03-28,2000.28564453125,2008.5496826171875,1867.7757568359375,1895.608154296875,20245988.0,STETH-USD
2025-03-29,1895.6036376953125,1904.3568115234375,1805.4605712890625,1825.3792724609375,10083280.0,STETH-USD
2025-03-30,1825.348876953125,1843.5255126953125,1781.8575439453125,1803.5870361328125,10288122.0,STETH-USD
2025-03-31,1803.58251953125,1844.246826171875,1779.906494140625,1824.0740966796875,15202667.0,STETH-USD
2025-04-01,1824.0704345703125,1920.07470703125,1820.0162353515625,1904.228759765625,21070973.0,STETH-USD
2025-04-02,1904.2249755859375,1935.3443603515625,1783.6343994140625,1796.47265625,14007689.0,STETH-USD
2025-04-03,1796.47265625,1837.5238037109375,1755.582275390625,1812.04736328125,17057912.0,STETH-USD
2025-04-04,1812.04736328125,1828.675537109375,1766.4752197265625,1812.7354736328125,15424352.0,STETH-USD
2025-04-05,1812.7354736328125,1821.722900390625,1778.0482177734375,1803.594482421875,12991162.0,STETH-USD
2025-04-06,1803.5946044921875,1810.9161376953125,1544.640625,1569.9066162109375,56335896.0,STETH-USD
2025-04-07,1571.14208984375,1616.5345458984375,1414.388671875,1556.980712890625,239253431.0,STETH-USD
2025-04-08,1556.9803466796875,1607.74853515625,1449.89306640625,1470.4735107421875,45461408.0,STETH-USD
2025-04-09,1470.3046875,1676.1290283203125,1390.948486328125,1662.4185791015625,80561843.0,STETH-USD
2025-04-10,1662.55322265625,1662.633544921875,1476.98291015625,1522.005126953125,45019341.0,STETH-USD
2025-04-11,1522.0465087890625,1584.5823974609375,1512.701171875,1565.5843505859375,33606658.0,STETH-USD
2025-04-12,1565.5831298828125,1663.26953125,1545.7342529296875,1643.858154296875,15755304.0,STETH-USD
2025-04-13,1643.8663330078125,1646.54638671875,1569.31494140625,1595.583251953125,18246625.0,STETH-USD
2025-04-14,1595.563720703125,1684.8182373046875,1595.035888671875,1623.9129638671875,25412318.0,STETH-USD
2025-04-15,1623.934326171875,1647.6290283203125,1590.4345703125,1590.4368896484375,20513734.0,STETH-USD
2025-04-16,1590.43359375,1602.1419677734375,1547.7742919921875,1576.07568359375,25988398.0,STETH-USD
2025-04-17,1576.071533203125,1611.9654541015625,1568.947021484375,1581.05322265625,17034408.0,STETH-USD
2025-04-18,1581.17236328125,1597.1751708984375,1573.3245849609375,1587.81298828125,10866644.0,STETH-USD
2025-04-19,1587.818359375,1619.026611328125,1585.48876953125,1615.1849365234375,3760057.0,STETH-USD
2025-04-20,1615.180908203125,1616.7459716796875,1566.7900390625,1584.5579833984375,22988978.0,STETH-USD
2025-04-21,1584.5579833984375,1651.1671142578125,1568.079833984375,1577.408447265625,24945937.0,STETH-USD
2025-04-22,1577.2611083984375,1759.3658447265625,1545.58251953125,1756.034423828125,38658905.0,STETH-USD
2025-04-23,1756.0426025390625,1816.75048828125,1747.0108642578125,1798.91455078125,124489959.0,STETH-USD
2025-04-24,1798.91455078125,1799.77099609375,1726.37060546875,1766.567138671875,15868969.0,STETH-USD
2025-04-25,1766.35986328125,1819.203369140625,1742.6312255859375,1785.7099609375,27387111.0,STETH-USD
2025-04-26,1785.54541015625,1828.017822265625,1782.0416259765625,1820.15185546875,17145933.0,STETH-USD
2025-04-27,1820.1524658203125,1851.9156494140625,1789.0245361328125,1791.9866943359375,15952089.0,STETH-USD
2025-04-28,1791.9771728515625,1821.406494140625,1751.8173828125,1798.0526123046875,21422890.0,STETH-USD
2025-04-29,1798.01123046875,1835.84912109375,1780.298583984375,1793.546875,17357093.0,STETH-USD
2025-04-30,1793.546875,1814.4818115234375,1747.09619140625,1792.4976806640625,10901556.0,STETH-USD
2025-05-01,1792.6248779296875,1866.7513427734375,1792.441650390625,1838.02490234375,15825046.0,STETH-USD
2025-05-02,1838.006103515625,1861.56103515625,1815.089111328125,1840.4903564453125,17253944.0,STETH-USD
2025-05-03,1840.552734375,1844.106201171875,1816.0482177734375,1833.35595703125,5967862.0,STETH-USD
2025-05-04,1833.35595703125,1846.5084228515625,1805.5089111328125,1807.314453125,8326710.0,STETH-USD
2025-05-05,1807.314453125,1828.968505859375,1784.0294189453125,1818.1815185546875,10620751.0,STETH-USD
2025-05-06,1818.193603515625,1818.20166015625,1753.9952392578125,1815.1612548828125,14736774.0,STETH-USD
2025-05-07,1814.855224609375,1844.1671142578125,1791.7576904296875,1815.1065673828125,14671290.0,STETH-USD
2025-05-08,1815.1114501953125,2206.27490234375,1809.3956298828125,2204.305908203125,67611289.0,STETH-USD
2025-05-09,2204.35986328125,2459.045166015625,2185.547119140625,2343.02587890625,134849292.0,STETH-USD
2025-05-10,2343.350341796875,2590.009033203125,2326.186767578125,2585.2119140625,52659413.0,STETH-USD
2025-05-11,2585.201904296875,2587.3095703125,2450.56982421875,2506.301025390625,42111370.0,STETH-USD
2025-05-12,2506.33984375,2616.328125,2419.4365234375,2490.2138671875,45413558.0,STETH-USD
2025-05-13,2490.181640625,2701.19677734375,2421.392578125,2680.330322265625,49324514.0,STETH-USD
2025-05-14,2680.30810546875,2708.378173828125,2554.983642578125,2607.80029296875,20372450.0,STETH-USD
2025-05-15,2607.76416015625,2637.781005859375,2482.021484375,2538.4365234375,22800515.0,STETH-USD
2025-05-16,2538.44384765625,2637.90576171875,2534.596435546875,2542.064697265625,21436318.0,STETH-USD
2025-05-17,2542.10302734375,2544.088134765625,2451.764404296875,2472.54296875,12082961.0,STETH-USD
2025-05-18,2472.53515625,2577.69677734375,2357.2958984375,2489.890869140625,19931621.0,STETH-USD
2025-05-19,2489.662353515625,2528.4453125,2356.396484375,2526.51171875,41644440.0,STETH-USD
2025-05-20,2526.51171875,2576.77001953125,2450.126220703125,2518.09130859375,12915841.0,STETH-USD
2025-05-21,2518.09130859375,2604.596923828125,2461.66650390625,2551.167236328125,38198234.0,STETH-USD
2025-05-22,2551.14990234375,2688.621826171875,2551.10546875,2657.6962890625,23783424.0,STETH-USD
2025-05-23,2657.71923828125,2723.31884765625,2509.795166015625,2517.80810546875,33060068.0,STETH-USD
2025-05-24,2517.904541015625,2572.349609375,2516.2724609375,2527.821044921875,7192140.0,STETH-USD
2025-05-25,2527.862060546875,2549.342529296875,2471.16650390625,2549.341552734375,11741602.0,STETH-USD
2025-05-26,2549.346435546875,2589.21435546875,2528.991943359375,2558.304931640625,9401709.0,STETH-USD
2025-05-27,2558.317138671875,2706.292236328125,2516.996826171875,2662.620849609375,20798024.0,STETH-USD
2025-05-28,2662.5517578125,2681.365478515625,2613.3076171875,2675.78076171875,15324565.0,STETH-USD
2025-05-29,2675.83642578125,2771.310791015625,2626.487548828125,2628.461669921875,31710104.0,STETH-USD
2025-05-30,2628.461669921875,2644.276123046875,2514.48681640625,2526.2294921875,30210329.0,STETH-USD
2025-05-31,2526.248291015625,2546.161865234375,2488.073974609375,2528.205078125,16517093.0,STETH-USD
2025-06-01,2528.205078125,2544.937744140625,2475.236083984375,2533.2666015625,17407154.0,STETH-USD
2025-06-02,2533.23388671875,2612.57958984375,2477.4326171875,2607.92333984375,16002876.0,STETH-USD
2025-06-03,2608.0546875,2647.436767578125,2589.1044921875,2590.1240234375,18668370.0,STETH-USD
2025-06-04,2590.11474609375,2669.84375,2584.2548828125,2608.58837890625,14763736.0,STETH-USD
2025-06-05,2608.7041015625,2636.572509765625,2400.6826171875,2418.300048828125,20632653.0,STETH-USD
2025-06-06,2418.298583984375,2522.91015625,2401.65283203125,2477.1279296875,10748901.0,STETH-USD
2025-06-07,2477.69921875,2540.004150390625,2462.892822265625,2521.41845703125,6760069.0,STETH-USD
2025-06-08,2521.387939453125,2543.361083984375,2493.74072265625,2508.540771484375,6195951.0,STETH-USD
2025-06-09,2508.977783203125,2687.86328125,2476.981201171875,2678.247802734375,11223969.0,STETH-USD
2025-06-10,2678.810546875,2813.02978515625,2660.377197265625,2807.717529296875,35373002.0,STETH-USD
2025-06-11,2807.703369140625,2873.615966796875,2754.6171875,2775.148193359375,17492959.0,STETH-USD
2025-06-12,2775.0087890625,2781.548095703125,2628.4580078125,2650.49560546875,14053891.0,STETH-USD
2025-06-13,2650.50244140625,2650.50244140625,2457.150634765625,2577.36962890625,24225617.0,STETH-USD
2025-06-14,2577.36962890625,2577.36962890625,2492.816650390625,2528.37451171875,9124734.0,STETH-USD
2025-06-15,2528.371826171875,2555.26025390625,2498.66357421875,2547.052734375,9113365.0,STETH-USD
2025-06-16,2547.052734375,2670.49365234375,2517.679931640625,2547.370361328125,16364236.0,STETH-USD
2025-06-17,2548.143798828125,2612.607666015625,2461.244384765625,2510.617431640625,166161189.0,STETH-USD
2025-06-18,2510.617431640625,2541.216796875,2470.4814453125,2531.948486328125,159441618.0,STETH-USD
2025-06-19,2531.93115234375,2532.74365234375,2497.356201171875,2531.0673828125,145768039.0,STETH-USD
2025-06-20,2531.0673828125,2563.00830078125,2378.18017578125,2405.782470703125,154960927.0,STETH-USD
2025-06-21,2405.781494140625,2448.268310546875,2238.24267578125,2284.400146484375,148110642.0,STETH-USD
2025-06-22,2284.37939453125,2307.832275390625,2128.918701171875,2227.04150390625,152019155.0,STETH-USD
2025-06-23,2227.051025390625,2426.20751953125,2196.865234375,2415.7021484375,100773140.0,STETH-USD
2025-06-24,2415.7021484375,2472.188232421875,2382.869384765625,2445.103515625,15419161.0,STETH-USD
2025-06-25,2445.09814453125,2463.947265625,2402.488525390625,2417.139404296875,13044781.0,STETH-USD
2025-06-26,2417.139404296875,2507.441650390625,2409.29931640625,2426.7578125,11292920.0,STETH-USD
2025-06-27,2426.724609375,2453.143798828125,2393.51708984375,2420.670166015625,8715705.0,STETH-USD
2025-06-28,2420.670166015625,2443.42529296875,2409.331298828125,2435.58642578125,8866578.0,STETH-USD
2025-06-29,2435.590087890625,2507.710693359375,2426.523681640625,2504.0712890625,52721125.0,STETH-USD
2025-06-30,2504.06640625,2518.714599609375,2440.81103515625,2485.658935546875,12017270.0,STETH-USD
